	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera
G69185	68.80691	2.3885	0.17942	0.12772	0.17817	0.97334	0.26056	0.03766	0.72248	0.73882	6.578289999999999	0.35388000000000003	0.26718000000000003	0.0902	0.05105	4.83421	0.01155	0.0	0.12951	3.12506	0.03902	0.05106	0.0	1.3982299999999999	1.78598	0.46492	0.0	0.0	0.00032	0.0	0.14022	0.22501	0.0	0.0	3.5266300000000004	0.0	0.0	0.0	0.02029	0.0
G78669	57.311409999999995	2.6550700000000003	0.15353	0.12152	0.44153000000000003	1.05745	3.74264	0.0	0.20723000000000003	2.79304	2.91147	0.09437000000000001	0.08081	0.10314000000000001	0.03234	4.515	0.0118	0.0	0.061029999999999994	10.26216	0.05899	0.20772	0.0	1.59212	3.85198	0.04755	0.0	0.0	0.08227000000000001	0.0	0.0	0.6351100000000001	0.0	0.07218	0.0	0.0	0.0	0.0018100000000000002	0.0	0.0
G78531	0.25758000000000003	11.355210000000001	0.31598000000000004	3.03032	2.08733	10.8519	0.09554	0.0	0.22571999999999998	9.10188	47.75877	0.012	0.46616	0.0	0.06579	1.16475	1.16513	0.02179	2.55766	5.249569999999999	0.25727	0.29178000000000004	0.0	0.0	0.0	0.0	1.9346599999999998	0.92153	0.0	0.25461999999999996	0.0414	0.0	0.0	0.0	0.0	0.0	0.20182	0.0	0.0	0.0
G69219	6.29323	0.8553	0.80069	3.4289199999999997	0.37095	0.64613	1.44071	0.0	0.00945	52.63126	0.14084000000000002	0.09487000000000001	0.13984000000000002	0.09833	0.0	6.2106	0.0	1.8984	0.0	15.9169	0.20601999999999998	0.02532	0.0	0.01144	0.82171	0.24026999999999998	0.0	0.0	0.37761999999999996	0.0	6.11667	0.44306999999999996	0.0	0.0	0.36002	0.0	0.0	0.00425	0.0	0.04765
G69155	51.01809	6.39912	0.56593	0.89792	0.06998	2.15682	0.13309	0.0	0.3729	6.30814	12.69776	0.0335	0.9293299999999999	0.0	0.21678000000000003	6.10849	0.0766	0.0	0.36849	5.21514	0.01466	0.08456	0.0	0.01378	0.0	0.0	0.23383	0.01294	0.12349	0.0	0.0	0.0	0.0	0.0	2.37872	1.8727200000000002	1.05186	0.0	0.016309999999999998	0.0
G80517	50.01088	16.269270000000002	31.293509999999998	1.76593	0.1348	0.0	0.0	0.03117	0.0	0.0	0.12665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.00436	0.0	0.0	0.01132	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78511	34.916140000000006	5.43449	0.049280000000000004	0.16987	0.036289999999999996	0.32606	0.57735	0.0	1.77712	8.99207	11.63382	0.18764	0.0	0.0	0.12374	2.59179	0.0	0.13769	0.0	8.74507	0.07105	0.17662	0.91448	1.62933	7.45075	0.72905	0.03227	0.0	0.16896	0.0	0.09764	0.00596	0.039689999999999996	0.11177999999999999	0.0	0.0	0.0	0.0	2.31636	0.0
G80312	0.00168	28.50957	0.78804	0.0	0.0635	0.026489999999999996	0.0	0.0691	0.0	0.0005	1.7195	0.0	0.0	4.9179699999999995	0.0	0.05753	0.0	0.00298	0.0	0.0007700000000000001	0.0	0.00286	0.0	0.0	0.00159	63.327819999999996	0.00049	0.0	0.0	0.07534	0.00315	0.0	0.0	0.0	0.0	0.06134	0.0	0.0	0.0	0.00093
G78526	43.89772	21.19799	4.56354	5.82768	3.4496800000000003	2.9386900000000002	0.048530000000000004	0.13489	0.8142199999999999	3.32135	0.05168	2.21235	2.99551	0.0	0.00619	0.09831000000000001	0.09583	0.03848	0.13851	0.02567	0.92981	0.14063	4.59088	0.74347	0.00093	0.025330000000000002	0.0158	0.00547	0.10540999999999999	0.0	0.00434	0.38424	0.00054	0.04993	0.38143	0.0	0.0	0.00489	0.0	0.0
G80406	51.72632	32.305859999999996	1.64146	6.04725	0.03292	1.68953	0.0	0.27363000000000004	0.05697000000000001	0.71842	0.00328	0.03617	0.80684	0.19474	0.0	0.0	0.16824	0.0	0.37738	3.01452	0.14517	0.03358	0.0	0.0	0.0	0.0	0.01872	0.03544	0.20836999999999997	0.20413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10494	0.0
G78857	38.53887	14.264439999999999	0.05675	0.22288000000000002	0.53775	1.9053	1.9239	0.0	1.5381799999999999	2.91704	6.25807	0.27268000000000003	0.15095999999999998	0.0	0.13569	10.20219	0.015130000000000001	0.02501	0.00252	9.727	0.10332000000000001	0.34258	1.53452	0.4569	2.60725	0.0	0.0	0.0	0.0	0.0	0.6028100000000001	0.68269	0.01077	0.01518	0.0	0.0	0.0	0.0	2.72105	0.0
G78660	4.43795	6.9931	1.03578	0.02125	0.42248	0.02781	0.0053	0.00162	2.86089	0.07211000000000001	0.0	0.0	0.0	84.05224	0.0	0.0263	0.0	0.00485	0.0	0.0195	0.01325	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80158	5.74221	17.05119	0.011059999999999999	0.18707000000000001	0.013030000000000002	0.48731	0.41625	3.51902	0.00165	0.23956	0.00128	0.08896	0.0	0.62641	0.0004	1.71025	0.01718	0.0	0.010209999999999999	15.81835	0.08753	0.00636	0.0	41.909240000000004	0.0	0.01832	0.0028699999999999997	0.0	0.0054	3.45528	0.00243	0.00264	0.0	0.0044399999999999995	0.11391	0.09849	0.0	0.0	0.0	0.0
G78885	71.28169	0.36889	0.040310000000000006	0.4905	0.00561	7.93345	0.17267000000000002	0.0	0.23505	0.0078	4.30419	0.17903	1.35737	0.0	0.10113	7.04392	0.15153	0.26658000000000004	0.12297999999999999	0.55165	0.0	0.0	0.062479999999999994	0.0	0.7719600000000001	0.0	0.0043	0.4673	0.08191	0.0	0.0	0.29316	0.0	0.0	0.0	0.0	0.13659000000000002	0.011359999999999999	0.06621	0.0
G78714	70.82506	3.3178300000000003	0.15887	0.35544000000000003	0.41846000000000005	0.38926	0.28738	0.01686	0.5808	0.38033	5.300730000000001	0.11798	1.2376200000000002	0.0	0.0026100000000000003	6.4756	0.00855	3.6414	0.047560000000000005	0.0	0.0	0.05636	0.19819	0.0	3.13853	0.0	0.01149	0.0	0.0	0.0	0.0	0.18413	0.00115	0.02671	0.0	0.0	0.0	0.02178	0.09312000000000001	0.0
G80384	42.00177	2.74071	0.12339000000000001	3.12646	0.96019	1.1379	0.05678	0.00062	3.56671	3.4565300000000003	1.06396	0.15159	0.9973700000000001	0.0	0.007109999999999999	22.26651	0.33493	0.0	0.37437	7.43098	0.18457	0.19000999999999998	0.44531000000000004	0.31999	0.63955	0.00635	0.0	0.38391	0.01406	0.0	0.0	0.22576999999999997	0.0	0.01212	2.88944	0.00825	0.07107000000000001	0.00993	0.026860000000000002	0.02248
G80505	2.74051	43.05858	0.8956200000000001	1.40811	0.48983000000000004	3.9099	18.94996	0.00886	6.508769999999999	1.3802299999999998	0.00526	0.99775	0.0	0.0	0.10847000000000001	15.1261	0.029769999999999998	0.00209	0.18206	0.0	0.16362000000000002	0.49587	2.8382	0.0	0.0	0.0	0.07455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08641	0.0
G78858	29.62508	4.93634	0.05125	0.01753	0.0030800000000000003	0.71528	1.11388	0.00088	0.030239999999999996	1.9307	3.11069	0.9405	0.0	0.0	0.01882	0.93855	0.00364	0.00845	0.0	10.177660000000001	0.18036	1.14497	1.30667	10.009839999999999	16.6185	0.01753	0.0	0.0	0.0	0.0	0.9847600000000001	0.7291300000000001	3.4315599999999997	0.0	0.0	0.32171	0.0	0.0	0.0	0.0
G78598	50.758790000000005	7.20931	0.15034	0.23114	0.41878999999999994	0.6592899999999999	0.58654	0.022330000000000003	0.06747	5.90774	0.006809999999999999	0.19316	0.22935999999999998	0.12714	0.04985	2.36784	0.0	0.0	0.0	21.052670000000003	0.08971	1.07932	0.57808	4.32563	0.0	0.11625	0.0	0.0	0.00449	0.0	1.9294099999999998	0.55983	0.0	0.0	0.27631999999999995	0.12797999999999998	0.0	0.0	0.0	0.0
G78717	57.33475	2.02743	0.02075	1.8559299999999999	0.00302	0.54056	2.5251	0.0024100000000000002	0.98992	3.8950400000000003	19.78295	0.33116999999999996	0.80755	0.0	0.007809999999999999	3.58963	0.0	0.01157	0.00575	0.7125100000000001	0.06317	0.39093	0.43988	0.58514	2.5169	0.0	0.0040100000000000005	0.0	0.0	0.0	0.26152	0.51059	0.0	0.023280000000000002	0.0	0.32885	0.0	0.0	0.0	0.0
G80465	76.20083000000001	2.44457	17.031879999999997	1.14275	0.0	0.54969	0.0	0.0	0.0	0.22673000000000001	0.013019999999999999	0.057420000000000006	0.0	0.0	0.0	0.0	0.0	0.02371	0.0	0.0	0.0	0.11366	0.13304000000000002	0.0	0.0	0.0	0.013980000000000001	0.01142	0.0	0.0353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03408	0.014740000000000001	0.0
G78718	40.96743	5.37018	0.10099	0.12235	0.75603	0.41	3.6072800000000003	0.01181	0.15063	7.49062	2.3984400000000003	0.15457	0.00131	0.0	0.020659999999999998	3.59087	0.00474	0.0	0.0035	2.3218400000000003	0.461	0.48166000000000003	1.04111	1.6901	14.96386	0.20399	0.0019399999999999999	0.0	0.0	0.0	0.13537000000000002	0.8031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80606	0.09924	16.19117	4.360609999999999	0.008759999999999999	0.00571	0.0	0.00121	0.67755	0.0	0.0	0.0	0.0	0.0	5.96159	0.0	0.0	0.0026899999999999997	0.00443	0.00203	0.0	0.0588	0.0	0.0	0.0	0.0	69.55456	0.0	0.99564	0.0	1.20405	0.0	0.0	0.0	0.0	0.138	0.09838999999999999	0.03075	0.0	0.0	0.00813
G80348	18.81011	51.95895	1.4051	0.5408	0.64222	6.12734	1.21993	1.5771700000000002	0.052579999999999995	0.6076199999999999	1.95928	0.23943000000000003	0.4269	0.01926	0.49891	0.80481	1.52849	0.058289999999999995	3.21352	1.09388	0.62821	0.08333	0.008159999999999999	2.73509	0.029019999999999997	0.8266899999999999	0.0	0.5834600000000001	0.07117000000000001	0.30929	0.33726999999999996	0.0077599999999999995	0.0	0.0	0.04601	0.06712	0.7182	0.0	0.0325	0.33452
G69205	0.64163	56.48086	1.44529	0.04645	0.06094	0.035930000000000004	0.07153999999999999	1.83097	0.0	0.0	0.0	0.02882	0.0	5.17911	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07959	0.0	0.0	34.0835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78618	37.8027	0.8613799999999999	0.06858	0.019459999999999998	0.26008000000000003	3.1316900000000003	1.9033400000000003	0.01135	0.17945999999999998	4.227469999999999	1.6145399999999999	0.6251399999999999	0.05541	0.0	0.01864	3.30475	0.88894	5.08156	0.02785	2.4600400000000002	0.17898	0.46761	0.672	3.07385	5.13854	0.0	13.34545	0.06867999999999999	0.0	0.0	0.01176	0.28203	1.39234	0.0	0.0	0.0	1.1579	0.0	0.0	0.0
G78824	26.530359999999998	7.429889999999999	0.0965	0.0	0.0	1.05205	0.6856899999999999	0.0	0.0	0.20956999999999998	1.4597200000000001	0.11957000000000001	0.11275	0.0	0.0	0.19319	0.17415	19.80854	0.0	2.47496	0.0	0.07362	1.8178	1.6498700000000002	11.11213	0.0	9.483889999999999	0.03242	0.0	0.0	0.0	1.03829	0.0	0.037239999999999995	0.0	0.0	0.09011	0.0	0.10845	0.0
G78530	24.07078	16.43736	0.06547	0.00569	0.05745	0.41161000000000003	1.9847	0.0	0.14623	0.3676	1.6073	0.97193	0.24481	0.0	0.10390999999999999	0.86797	0.10475	2.1457599999999997	0.01043	2.30744	0.11425	0.13964000000000001	1.2072399999999999	1.30079	1.34843	0.0155	36.62082	0.026739999999999996	0.0	0.01505	0.0086	0.99377	0.32803000000000004	0.06897	0.70155	0.0	0.33291	0.0	0.01649	0.25364000000000003
G80277	44.688109999999995	21.29491	0.33559	0.58198	0.034339999999999996	1.13147	0.31783	0.0	0.0	0.53391	0.20197	0.17246	0.57749	0.0	0.01261	1.9963400000000002	0.03814	2.5112099999999997	0.12529	0.1258	0.037219999999999996	0.01762	1.33622	0.88725	0.993	0.00913	0.8226899999999999	1.8598599999999998	0.02635	0.0	0.0	0.09498	3.40769	0.009059999999999999	0.30889	0.00125	0.6764600000000001	0.0	0.0	0.03259
G80534	14.24519	1.5739100000000001	0.39814	0.05895	0.2331	1.21296	0.33265	0.08665	0.00877	23.78064	0.0	0.10438	0.08471000000000001	0.0	0.0	5.58862	0.40131999999999995	0.67911	0.08799	25.41497	0.0149	0.01252	0.18756	8.41737	12.44713	0.08681	1.5617	0.16434	0.0	0.0	0.47488	1.9014400000000002	0.0	0.11738	0.0	0.0	0.0	0.0091	0.03694	0.0
G69190	0.41351000000000004	90.72733000000001	2.25222	0.0	0.0	0.04602	0.07094	0.0	0.0	0.12717	0.0	0.0	0.0	3.9356699999999996	0.0	0.13175	0.0	0.0	0.0	0.01116	0.0	0.0202	0.00425	0.0	0.0	0.0	0.0	0.39764	0.0	0.6403399999999999	0.0	0.0	0.0	0.0	0.30217	0.0	0.0	0.0	0.0141	0.0
G78851	8.60343	22.16701	0.29036	0.09375	0.11085	1.45471	1.26207	0.21056999999999998	0.04249	14.90407	0.0	0.34594	0.0	0.2991	0.25684	23.25791	0.008459999999999999	0.08703	0.0	5.29026	0.1414	1.40391	0.0	1.36304	5.26008	0.0	0.00488	0.0	0.0	0.0	2.16838	0.0	0.010759999999999999	0.0	1.71625	7.375839999999999	0.0	0.0	0.0	0.0
G78850	19.13131	7.821039999999999	9.66853	0.67276	1.34656	8.91876	1.89067	0.54408	1.76593	5.344930000000001	0.026269999999999998	0.45195	0.033760000000000005	0.0	0.16892000000000001	2.83549	0.37239	1.25181	0.06782	13.40356	1.3402100000000001	0.8214799999999999	0.0	0.0	13.15044	0.022090000000000002	0.013590000000000001	0.0	0.0	0.0	5.08511	0.0	0.02	0.0	0.8034	1.17003	0.0	0.0	0.0	0.0
G78815	0.03998	75.64288	0.4947	0.0	0.14052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5693	0.0	0.0	0.0	0.08985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048200000000000005	0.0	22.01795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G69221	0.00118	78.04643	2.28423	0.0297	0.009179999999999999	0.48398	0.0	0.39253000000000005	0.0	0.0	0.0	0.01132	0.0116	5.2965800000000005	0.0	0.02765	0.023809999999999998	12.48397	0.15541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15822	0.0	0.51156	0.0	0.0	0.0	0.0	0.0	0.053829999999999996	0.0	0.0	0.0	0.0
G78650	0.20844000000000001	77.43786999999999	6.81682	0.0	0.0	3.39512	0.34447	1.0810899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7586	1.0060799999999999	0.0	2.36452	4.28413	0.0	0.50668	0.0	0.8113600000000001	0.23488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G69234	0.07549	85.63511	0.12403	0.01181	0.6673600000000001	1.01139	0.0	0.33388	0.00315	0.0	0.0	0.00059	0.00044	0.0	0.007490000000000001	0.07973	0.03466	0.0	0.3585	7.29035	0.76351	1.00773	0.00324	0.5542199999999999	0.0	0.00957	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	1.37754	0.0	0.0	0.0016300000000000002	0.0
G78699	0.0010400000000000001	90.97885	2.84037	0.0	0.0	0.18565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25005	0.0	0.00627	0.0	0.03055	0.0	0.0	0.0	0.10802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.90991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80604	0.026869999999999998	84.80095	14.62137	0.016280000000000003	0.35922	0.032	0.0	0.0	0.0	0.0	0.0054	0.0	0.0	0.02291	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78518	0.49305	55.09948000000001	1.53693	0.00266	2.6958	2.35065	0.9134700000000001	0.14425	0.0	0.80972	0.10545	0.16985	0.0	0.0017399999999999998	0.04628	2.53982	2.90977	2.02215	0.014819999999999998	3.92858	0.10349000000000001	0.70955	5.5273	11.07238	0.61222	0.42658999999999997	1.8871799999999999	0.0	0.05173	0.0	0.0	0.07103999999999999	0.02358	0.06981	2.17252	0.0	0.0	0.0	0.0	0.014780000000000001
G80456	0.015009999999999999	38.02495	3.98235	0.05405	0.03302	21.23818	0.0	0.04817	0.0	0.0	0.0	0.0	0.0	0.30805	0.0	0.0	3.8505199999999995	0.0	11.631260000000001	0.0	0.02508	0.0	5.81555	0.0	0.0	0.0	0.0	0.40356	0.0	0.33376999999999996	0.0	0.0	0.0	0.0	0.0	0.04231	0.0	0.0	0.0	0.0
G78677	20.13353	68.27691999999999	10.23146	0.00705	0.37646999999999997	0.01926	0.0	0.0	0.0	0.01055	0.10524000000000001	0.0	0.00164	0.61045	0.0	0.009909999999999999	0.0	0.03685	0.0	0.0	0.0	0.0	0.0	0.0	0.08821	0.0	0.01955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78872	72.60457	19.15919	1.8655400000000002	0.12762	0.04125	0.03662	0.0	0.15830999999999998	0.0	0.0	3.06372	0.0	1.29255	0.34715	0.0	0.0	0.0	0.0	0.015380000000000001	0.12417	0.0	0.0	0.0	0.0	0.0	0.00267	0.0	0.0	0.0	0.21085	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80335	30.09372	0.6081300000000001	0.19495	0.0	0.0	3.5582599999999998	0.6713399999999999	0.011640000000000001	1.16141	1.68524	0.0	0.23823000000000003	2.1057200000000003	0.0	0.0	10.8902	0.0	0.0685	0.0	14.40546	0.0	0.0	0.0	1.25491	22.08183	0.012819999999999998	0.0	0.0	0.10463	0.0	0.0	0.1128	1.3015299999999999	0.0	0.63421	0.0	0.0	0.058210000000000005	0.0	0.0
G78768	66.12045	2.71379	0.12572	0.06005	0.0	0.28359	0.6842600000000001	0.19864	0.0	3.18765	1.26271	0.60782	0.06527999999999999	0.0	0.0	4.08622	0.0	0.0	0.0	2.44182	0.0	0.0	0.0	0.6350399999999999	15.281820000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.33154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80352	0.00041	1.8434599999999999	0.4879	0.05246	0.01871	2.4567799999999997	4.14905	0.1025	1.24379	5.4058	0.0	0.25294	7.1372100000000005	0.0	0.14632	10.67455	0.32504	0.0	0.5169	16.56113	0.046939999999999996	0.28669	0.0	1.07536	43.05315	0.02281	0.00022999999999999998	0.0	0.01484	0.0	1.00062	2.58185	0.0	0.02504	0.0	0.0	0.0	0.00701	0.0	0.0
G80314	48.11081	3.37681	0.0	0.15529	0.024390000000000002	0.91384	1.47655	0.07923	0.03155	1.22915	9.12321	1.23844	1.1807299999999998	0.0	0.00151	4.55005	0.0365	0.488	0.24653000000000003	1.1464299999999998	0.05786	0.04034	0.0	0.0	11.0998	0.33609	0.0	0.0	0.04476	0.00403	1.10873	0.65622	10.81113	0.00823	0.0	0.0	0.0	0.008879999999999999	0.0	0.0
G80296	49.50435	1.13953	0.07365	0.03915	0.42700000000000005	0.46448	0.01414	0.01683	0.30318	5.75755	0.0032700000000000003	1.3153700000000002	0.5371100000000001	0.08284	0.03077	6.69827	0.00596	22.70319	0.03755	4.56197	0.03417	0.04807	0.11862	0.77967	0.0037	0.01771	0.00975	0.0	0.05438	0.0	1.73003	0.63518	2.8254	0.0	0.0	0.0	0.0	0.00439	0.0	0.0
G80288	63.81973000000001	1.0999299999999999	0.08002999999999999	0.18905	0.0	0.18868	0.5308	0.0	0.06962	0.5461699999999999	1.30564	0.11334000000000001	0.02139	0.0	0.01644	0.67523	0.0	5.85037	0.02102	0.39876999999999996	0.0	0.11832999999999999	0.010920000000000001	0.49622	4.37124	0.027939999999999996	0.0	0.33376999999999996	0.0	0.0	0.23769	1.08717	0.65391	0.03379	0.0	0.0	0.02565	0.0	0.0	0.0
G78769	79.59914	1.6652900000000002	0.18653	0.17188	0.0	0.15695	0.19584000000000001	0.02712	0.0	0.20195	3.59124	0.04688	0.49791	0.0	0.03751	1.48356	0.00361	0.5343	0.07400000000000001	1.94108	0.0	0.0	0.0	0.30179	8.29123	0.0	0.0	0.0	0.09988	0.0	0.0	0.48027	0.0036299999999999995	0.0448	0.0	0.0	0.0	0.010579999999999999	0.0	0.0
G80347	17.67083	3.4601900000000003	2.1793099999999996	1.00835	0.27382	4.27908	6.40165	0.40457	0.0	4.57134	0.43249	2.01582	0.2171	0.0	0.50713	10.93971	0.0	8.98658	0.0	25.60923	0.17069	0.7250800000000001	0.87513	6.0850599999999995	0.21033000000000002	0.0	0.0	0.0	0.16025999999999999	0.027760000000000003	0.004370000000000001	0.14012	0.0	0.08666	0.0	1.8309900000000001	0.0	0.0	0.0	0.0
G80283	46.71123	10.53239	0.41696000000000005	0.2177	0.12097999999999999	1.6412200000000001	3.94204	0.46717	0.01253	1.62162	1.92068	0.41993	1.7226400000000002	0.0	0.06437000000000001	4.25798	0.10203	10.65201	0.07389	1.1245399999999999	0.07647000000000001	0.60565	0.0	4.5297	4.11121	1.67639	0.0	0.0	0.16738	0.0	0.0	2.1974	0.0	0.06801	0.14687	0.26441	0.0	0.015130000000000001	0.0	0.0
G78838	52.8936	0.79359	3.06486	0.1764	0.03833	0.9638399999999999	0.16218	0.00535	0.70103	29.96831	2.61643	0.22571	1.73438	0.0	0.03197	2.23868	0.15845	0.03255	0.56724	0.10615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106	3.34164	0.0	0.0	0.0	0.0	0.0	0.0	0.04152	0.0	0.0
G80297	66.21158	2.16201	0.26771	0.14169	0.15679	0.8248	0.24285	0.05425	0.7558699999999999	0.68737	6.49244	0.34241	0.26996	0.08482999999999999	0.08694	4.9984	0.01778	0.0	0.11457	2.82551	0.05434	0.050519999999999995	0.0	1.2938399999999999	1.98187	0.4608	0.0	0.0	0.00143	0.0	0.13774	0.31128	0.0	0.0014199999999999998	6.2684	0.0	0.0	0.0	0.03777	0.0
G78807	76.95144	1.6207	0.0	0.31689	0.0	0.43208	0.69467	0.01491	0.28968	1.40091	0.0	0.59137	1.40445	0.0	0.00812	2.06027	0.031889999999999995	0.0	0.16266	3.3197300000000003	0.0	0.06137000000000001	0.0	2.40395	2.81237	0.0	0.00299	0.0	0.0	0.0	4.24599	0.92574	0.0	0.023540000000000002	0.0	0.0	0.0	0.01583	0.19494	0.0
